movie_id,title,genre,director,cast_size,budget_millions,runtime_minutes,release_year,production_company,rating,budget_per_minute,decade,director_films_count
2176,Movie_2176,Drama,Director_69,32,15.261710514934574,112,2011,Sony,8.2,0.136265272454773,2010,31
2177,Movie_2177,Thriller,Director_167,45,51.2394131444559,69,2023,Disney,7.6,0.7426001904993609,2020,25
2178,Movie_2178,Action,Director_117,14,36.50761874558791,121,2018,Paramount,8.1,0.301715857401553,2010,25
2179,Movie_2179,Horror,Director_199,26,72.78108682751368,121,2019,Universal,9.1,0.6014965853513526,2010,31
2180,Movie_2180,Horror,Director_81,42,43.37547187879241,110,2019,Paramount,8.6,0.39432247162538553,2010,24
2181,Movie_2181,Thriller,Director_39,37,37.69836567705894,136,2021,20th Century Fox,8.1,0.2771938652724922,2020,28
2182,Movie_2182,Animation,Director_36,26,37.712798140118565,139,2019,Netflix,8.4,0.2713150945332271,2010,21
2183,Movie_2183,Action,Director_168,48,112.73798514961108,125,2019,Netflix,7.0,0.9019038811968886,2010,25
2184,Movie_2184,Romance,Director_173,41,35.14499334625321,122,2012,Paramount,7.0,0.28807371595289516,2010,21
2185,Movie_2185,Thriller,Director_132,17,30.27804021706765,150,2020,Disney,8.1,0.20185360144711767,2020,23
2186,Movie_2186,Horror,Director_153,31,30.66491616612337,93,2020,20th Century Fox,8.2,0.3297302813561653,2020,28
2187,Movie_2187,Horror,Director_197,19,20.945177443044763,111,2012,Amazon Studios,8.2,0.18869529227968254,2010,24
2188,Movie_2188,Horror,Director_158,26,108.55226812236725,144,2012,Netflix,9.3,0.753835195294217,2010,22
2189,Movie_2189,Sci-Fi,Director_196,34,17.928150870981696,133,2017,Warner Bros,6.2,0.13479812684948644,2010,20
2190,Movie_2190,Thriller,Director_29,47,129.6313644409816,114,2015,Warner Bros,8.5,1.137117231938435,2010,29
2191,Movie_2191,Comedy,Director_196,44,26.6665991529002,129,2010,Universal,7.7,0.20671782289069923,2010,20
2192,Movie_2192,Romance,Director_51,41,124.84348394364471,106,2021,Disney,7.4,1.1777687164494783,2020,24
2193,Movie_2193,Horror,Director_152,38,88.22816468050806,124,2022,Paramount,8.0,0.7115174571008714,2020,26
2194,Movie_2194,Drama,Director_14,48,53.61219963586316,137,2023,Sony,8.3,0.39132992434936614,2020,25
2195,Movie_2195,Thriller,Director_69,38,65.35289320535709,152,2012,Amazon Studios,8.6,0.42995324477208613,2010,31
2196,Movie_2196,Sci-Fi,Director_146,39,29.714693778457683,136,2013,Sony,6.8,0.2184903954298359,2010,40
2197,Movie_2197,Thriller,Director_170,46,52.69263650570177,154,2022,20th Century Fox,8.0,0.3421599773097518,2020,26
2198,Movie_2198,Romance,Director_57,23,27.29402080462768,83,2011,Universal,6.7,0.32884362415214075,2010,34
2199,Movie_2199,Sci-Fi,Director_12,12,35.73104198231759,64,2015,Universal,7.4,0.5582975309737124,2010,27
2200,Movie_2200,Romance,Director_17,43,82.33674298061776,65,2019,Universal,7.0,1.2667191227787347,2010,30
2201,Movie_2201,Thriller,Director_30,37,23.981235273578324,147,2021,Disney,8.6,0.16313765492230153,2020,28
2202,Movie_2202,Comedy,Director_88,48,101.26974738548773,135,2010,Sony,8.9,0.7501462769295387,2010,25
2203,Movie_2203,Romance,Director_99,32,33.5708596860702,102,2010,20th Century Fox,6.9,0.3291260753536294,2010,29
2204,Movie_2204,Sci-Fi,Director_23,41,47.98251066235977,110,2017,Amazon Studios,7.1,0.4362046423850888,2010,29
2205,Movie_2205,Sci-Fi,Director_129,29,152.33156257322239,128,2013,Disney,6.9,1.1900903326032999,2010,24
2206,Movie_2206,Romance,Director_79,40,67.16829229984359,101,2010,20th Century Fox,7.5,0.6650325970281543,2010,29
2207,Movie_2207,Crime,Director_32,21,61.867033270530726,99,2016,Disney,7.1,0.6249195279851588,2010,22
2208,Movie_2208,Thriller,Director_9,28,72.17168343386544,103,2018,Amazon Studios,8.2,0.7006959556685965,2010,26
2209,Movie_2209,Crime,Director_15,25,135.11973720563012,101,2019,Amazon Studios,7.1,1.3378191802537636,2010,35
2210,Movie_2210,Animation,Director_156,6,24.28511562162821,121,2016,Paramount,8.2,0.20070343488948936,2010,27
2211,Movie_2211,Thriller,Director_152,35,57.49770255328341,161,2010,Disney,7.1,0.3571285872874746,2010,26
2212,Movie_2212,Romance,Director_188,48,35.57411316396448,94,2010,Disney,7.9,0.3784480123826009,2010,36
2213,Movie_2213,Action,Director_163,37,10.596306379851272,118,2021,Amazon Studios,7.6,0.08979920660890908,2020,18
2214,Movie_2214,Romance,Director_27,34,16.69376666861715,131,2010,Paramount,7.7,0.12743333334822252,2010,23
2215,Movie_2215,Crime,Director_109,16,29.65152905823924,133,2017,Warner Bros,6.6,0.2229438275055582,2010,28
2216,Movie_2216,Comedy,Director_76,48,51.62045908224927,107,2016,Paramount,8.4,0.482434197030367,2010,23
2217,Movie_2217,Romance,Director_148,16,116.6314743086777,135,2023,Universal,8.0,0.8639368467309458,2020,24
2218,Movie_2218,Romance,Director_65,28,88.29835981215845,130,2012,Netflix,7.9,0.6792181524012189,2010,25
2219,Movie_2219,Comedy,Director_177,28,50.2971716930517,108,2012,Warner Bros,7.4,0.4657145527134417,2010,29
2220,Movie_2220,Romance,Director_109,15,13.83705583306768,86,2021,Netflix,6.7,0.16089599805892651,2020,28
2221,Movie_2221,Horror,Director_129,17,26.83705396545701,91,2012,Amazon Studios,8.7,0.294912680939088,2010,24
2222,Movie_2222,Action,Director_10,31,32.841234541919334,138,2011,Sony,8.0,0.23797996044869082,2010,32
2223,Movie_2223,Drama,Director_47,12,58.605658791185476,155,2023,Amazon Studios,6.7,0.37810102445926114,2020,20
2224,Movie_2224,Action,Director_123,14,13.356353318852332,120,2023,Netflix,7.8,0.11130294432376943,2020,29
2225,Movie_2225,Romance,Director_59,12,47.771724359225104,155,2013,20th Century Fox,7.0,0.30820467328532325,2010,19
2226,Movie_2226,Horror,Director_96,24,125.86695812039503,118,2016,Disney,7.7,1.0666691366135173,2010,22
2227,Movie_2227,Thriller,Director_190,12,71.11238822355888,91,2018,Warner Bros,8.9,0.7814548156435042,2010,28
2228,Movie_2228,Romance,Director_103,13,89.74638644937959,114,2012,Sony,7.5,0.7872490039419262,2010,34
2229,Movie_2229,Crime,Director_124,11,67.23422211540523,157,2019,Paramount,6.3,0.4282434529643645,2010,18
2230,Movie_2230,Horror,Director_86,18,21.570702399853268,104,2016,Paramount,9.5,0.2074105999985891,2010,19
2231,Movie_2231,Comedy,Director_146,32,15.853879106076144,116,2021,Universal,7.8,0.1366713716041047,2020,40
2232,Movie_2232,Horror,Director_112,6,98.4482639985619,149,2013,Netflix,7.9,0.660726604017194,2010,24
2233,Movie_2233,Comedy,Director_174,47,69.4549380066899,147,2010,Universal,8.0,0.47248257147408096,2010,14
2234,Movie_2234,Animation,Director_160,12,52.79054824112363,127,2014,Amazon Studios,8.4,0.41567360819782384,2010,18
2235,Movie_2235,Drama,Director_27,17,20.491803555870508,133,2017,Warner Bros,8.3,0.1540737109463948,2010,23
2236,Movie_2236,Adventure,Director_18,25,56.23441531449913,146,2012,Amazon Studios,5.7,0.3851672281815009,2010,21
2237,Movie_2237,Horror,Director_167,32,11.591140096733662,127,2019,Netflix,8.0,0.09126881965932017,2010,25
2238,Movie_2238,Sci-Fi,Director_177,39,16.325753769139293,152,2013,20th Century Fox,6.3,0.10740627479696903,2010,29
2239,Movie_2239,Crime,Director_82,27,28.69033939060543,136,2012,Disney,6.5,0.21095837787209876,2010,31
2240,Movie_2240,Romance,Director_172,19,39.32581857033697,116,2019,Paramount,7.4,0.33901567733049115,2010,28
2241,Movie_2241,Crime,Director_72,6,16.423752493320684,130,2023,Amazon Studios,6.1,0.12633655764092833,2020,25
2242,Movie_2242,Action,Director_54,16,16.388270046538658,110,2023,Warner Bros,7.4,0.14898427315035143,2020,26
2243,Movie_2243,Adventure,Director_162,40,74.71195739128454,95,2017,Netflix,6.5,0.7864416567503636,2010,19
2244,Movie_2244,Action,Director_71,7,52.165887008135975,91,2019,Warner Bros,6.9,0.5732515055839118,2010,31
2245,Movie_2245,Animation,Director_164,9,48.1508054383774,114,2017,20th Century Fox,7.4,0.42237548630155614,2010,27
2246,Movie_2246,Adventure,Director_146,7,40.113659041364755,127,2023,Netflix,5.7,0.3158555830028721,2020,40
2247,Movie_2247,Adventure,Director_38,23,197.62954273890168,165,2013,Warner Bros,6.3,1.197754804478192,2010,22
2248,Movie_2248,Action,Director_187,6,12.55415439751184,130,2020,Universal,8.2,0.09657041844239878,2020,25
2249,Movie_2249,Comedy,Director_137,48,19.960804017379026,124,2011,20th Century Fox,8.8,0.16097422594660504,2010,30
2250,Movie_2250,Action,Director_200,41,62.136333189199405,117,2021,Paramount,7.9,0.5310797708478582,2020,23
2251,Movie_2251,Crime,Director_179,21,17.33029051164417,111,2012,Netflix,6.8,0.15612874334814567,2010,27
2252,Movie_2252,Comedy,Director_35,18,54.50446753764818,123,2012,Amazon Studios,7.4,0.44312575233860313,2010,27
2253,Movie_2253,Crime,Director_82,32,51.93885623185007,113,2013,Universal,6.2,0.45963589585708026,2010,31
2254,Movie_2254,Animation,Director_133,31,187.0319105583609,111,2020,Universal,9.3,1.6849721671924405,2020,22
2255,Movie_2255,Romance,Director_142,14,117.44450601314148,140,2022,20th Century Fox,6.4,0.8388893286652963,2020,19
2256,Movie_2256,Thriller,Director_158,7,155.5266920679701,97,2011,Amazon Studios,9.0,1.6033679594636092,2010,22
2257,Movie_2257,Comedy,Director_4,40,16.029481806785903,113,2011,20th Century Fox,8.1,0.1418538212989903,2010,23
2258,Movie_2258,Animation,Director_167,42,111.30392569004836,102,2012,Warner Bros,7.6,1.091214957745572,2010,25
2259,Movie_2259,Sci-Fi,Director_192,29,16.910869839380027,122,2021,Amazon Studios,5.7,0.138613687208033,2020,22
2260,Movie_2260,Animation,Director_153,26,60.11043241966257,141,2010,Sony,8.2,0.4263151235437062,2010,28
2261,Movie_2261,Action,Director_156,43,73.6622430029881,128,2017,Sony,7.1,0.5754862734608446,2010,27
2262,Movie_2262,Action,Director_194,34,18.76849864591911,114,2015,Sony,8.0,0.16463595303437814,2010,27
2263,Movie_2263,Thriller,Director_150,25,60.07328651963129,143,2012,Netflix,9.0,0.42009291272469435,2010,15
2264,Movie_2264,Animation,Director_159,34,12.694332337985834,142,2010,Netflix,8.6,0.08939670660553405,2010,26
2265,Movie_2265,Drama,Director_23,32,27.355052141355014,120,2012,Warner Bros,7.6,0.22795876784462513,2010,29
2266,Movie_2266,Romance,Director_48,35,137.01578470328622,159,2010,Disney,7.2,0.8617344949892215,2010,22
2267,Movie_2267,Action,Director_148,30,19.420874740458196,130,2012,Netflix,7.7,0.14939134415737074,2010,24
2268,Movie_2268,Thriller,Director_125,47,13.374877668608896,129,2013,Paramount,8.8,0.10368122223727827,2010,30
2269,Movie_2269,Romance,Director_166,26,39.32041872803076,89,2015,Warner Bros,6.5,0.44180245761832315,2010,30
2270,Movie_2270,Animation,Director_55,25,105.06249457018451,77,2016,Warner Bros,8.9,1.3644479814309678,2010,22
2271,Movie_2271,Animation,Director_68,5,13.988557917268679,121,2016,Amazon Studios,8.2,0.11560791667164197,2010,28
2272,Movie_2272,Adventure,Director_88,41,31.96676652298654,144,2018,Universal,6.7,0.22199143418740652,2010,25
2273,Movie_2273,Thriller,Director_1,17,125.01679848811244,128,2017,Amazon Studios,7.2,0.9766937381883785,2010,23
2274,Movie_2274,Action,Director_135,25,16.286979950496242,143,2022,Sony,7.2,0.1138949646887849,2020,20
2275,Movie_2275,Drama,Director_185,13,28.601650008813976,109,2013,20th Century Fox,6.9,0.2624004587964585,2010,24
2276,Movie_2276,Animation,Director_95,21,85.34871703900794,122,2015,Warner Bros,7.7,0.6995796478607208,2010,20
2277,Movie_2277,Drama,Director_140,25,49.17668366675194,120,2020,Disney,7.9,0.40980569722293286,2020,29
2278,Movie_2278,Animation,Director_106,35,99.28881241242414,74,2010,Netflix,7.6,1.3417407082760018,2010,39
2279,Movie_2279,Action,Director_133,43,15.916400065154434,164,2017,Paramount,6.9,0.09705121990947825,2010,22
2280,Movie_2280,Romance,Director_108,26,136.63399452919148,149,2015,Disney,7.9,0.9170066746925603,2010,22
2281,Movie_2281,Horror,Director_178,16,146.60059607653395,143,2011,Warner Bros,9.3,1.0251789935421953,2010,22
2282,Movie_2282,Romance,Director_42,10,18.439457914876186,152,2017,Warner Bros,5.8,0.12131222312418544,2010,34
2283,Movie_2283,Animation,Director_102,20,11.723126712267282,108,2013,Universal,7.3,0.1085474695580304,2010,21
2284,Movie_2284,Crime,Director_124,30,239.47164326660783,139,2018,Disney,6.7,1.7228175774576102,2010,18
2285,Movie_2285,Horror,Director_140,9,42.91329270691782,108,2013,Universal,8.8,0.39734530284183167,2010,29
2286,Movie_2286,Horror,Director_103,13,52.440413828716146,123,2010,20th Century Fox,8.8,0.426344827875741,2010,34
2287,Movie_2287,Drama,Director_146,44,57.84323338767707,76,2016,Disney,7.0,0.7610951761536456,2010,40
2288,Movie_2288,Thriller,Director_194,18,87.95351222569849,116,2019,Sony,8.9,0.7582199329801594,2010,27
2289,Movie_2289,Drama,Director_74,48,93.56246618815688,81,2014,20th Century Fox,8.5,1.1550921751624306,2010,30
2290,Movie_2290,Drama,Director_108,46,20.778938349096236,88,2019,Sony,7.7,0.23612429942154814,2010,22
2291,Movie_2291,Crime,Director_122,34,23.501063373010354,118,2020,Disney,5.7,0.1991615540085623,2020,24
2292,Movie_2292,Romance,Director_17,30,114.71071779615019,102,2021,Universal,7.1,1.1246148803544136,2020,30
2293,Movie_2293,Romance,Director_196,49,95.60610196050618,128,2014,Sony,7.9,0.7469226715664545,2010,20
2294,Movie_2294,Sci-Fi,Director_71,33,58.066939153468795,161,2013,Warner Bros,6.2,0.36066421834452667,2010,31
2295,Movie_2295,Animation,Director_62,23,271.9944907659908,104,2015,Netflix,9.2,2.615331641980681,2010,24
2296,Movie_2296,Crime,Director_41,12,76.43599103110476,113,2010,Paramount,6.0,0.6764246993903076,2010,20
2297,Movie_2297,Sci-Fi,Director_119,27,22.156903819382876,136,2012,Amazon Studios,7.0,0.1629184104366388,2010,20
2298,Movie_2298,Action,Director_162,46,103.74968412521845,103,2020,Universal,8.4,1.0072784866526063,2020,19
2299,Movie_2299,Animation,Director_198,39,36.78432521558048,102,2021,20th Century Fox,8.8,0.3606306393684361,2020,21
2300,Movie_2300,Animation,Director_45,35,11.841117923473039,108,2016,Netflix,8.9,0.10963998077289851,2010,22
2301,Movie_2301,Adventure,Director_58,39,29.387739128923183,142,2020,20th Century Fox,6.4,0.20695590935861397,2020,28
2302,Movie_2302,Adventure,Director_179,36,82.10118645096821,75,2017,Disney,6.2,1.0946824860129096,2010,27
2303,Movie_2303,Comedy,Director_126,9,171.2022169156906,98,2021,20th Century Fox,7.9,1.7469613970988838,2020,28
2304,Movie_2304,Comedy,Director_162,20,26.157616232901795,158,2018,Amazon Studios,8.1,0.16555453311963161,2010,19
2305,Movie_2305,Drama,Director_44,21,24.152396296379873,42,2010,Paramount,7.4,0.5750570546757112,2010,25
2306,Movie_2306,Action,Director_15,36,51.46170156205474,116,2013,Paramount,7.5,0.44363535829357537,2010,35
2307,Movie_2307,Horror,Director_78,42,93.4816671661444,158,2011,Warner Bros,7.8,0.5916561213047115,2010,29
2308,Movie_2308,Horror,Director_70,36,78.62463856913632,167,2011,20th Century Fox,8.8,0.4708062189768642,2010,32
2309,Movie_2309,Adventure,Director_178,24,51.04435765826588,139,2010,Universal,6.6,0.3672255946637833,2010,22
2310,Movie_2310,Adventure,Director_101,6,59.90076203443132,149,2014,Paramount,5.5,0.40201853714383434,2010,30
2311,Movie_2311,Adventure,Director_160,24,23.860122621234545,96,2011,Universal,6.2,0.24854294397119317,2010,18
2312,Movie_2312,Crime,Director_195,22,38.33227008159871,98,2013,Warner Bros,6.0,0.3911456130775378,2010,20
2313,Movie_2313,Thriller,Director_3,5,24.743097746211667,162,2018,Disney,7.3,0.15273517127291153,2010,19
2314,Movie_2314,Comedy,Director_86,33,117.88874132847867,113,2020,Paramount,9.2,1.0432631975971565,2020,19
2315,Movie_2315,Crime,Director_74,33,15.970408813426445,73,2012,Amazon Studios,6.1,0.21877272347159515,2010,30
2316,Movie_2316,Romance,Director_51,23,66.93119274876,130,2017,Amazon Studios,7.6,0.5148553288366153,2010,24
2317,Movie_2317,Horror,Director_67,48,25.07439324517383,115,2019,Paramount,8.6,0.21803820213194636,2010,27
2318,Movie_2318,Animation,Director_76,44,42.272872484018286,122,2022,Paramount,9.0,0.34649895478703513,2020,23
2319,Movie_2319,Comedy,Director_93,10,27.79182051222228,60,2015,20th Century Fox,7.2,0.463197008537038,2010,27
2320,Movie_2320,Sci-Fi,Director_176,48,29.52232153810439,53,2019,Amazon Studios,5.6,0.557024934681215,2010,26
2321,Movie_2321,Romance,Director_145,43,25.081816667077824,127,2014,Amazon Studios,6.9,0.19749461942580965,2010,26
2322,Movie_2322,Comedy,Director_7,12,79.876445893391,112,2011,Universal,8.2,0.7131825526195624,2010,20
2323,Movie_2323,Crime,Director_13,28,32.76291250743913,108,2020,Netflix,5.9,0.30336030099480676,2020,21
2324,Movie_2324,Action,Director_120,24,74.79655032871305,129,2022,Paramount,7.3,0.5798182196024267,2020,22
2325,Movie_2325,Animation,Director_66,18,40.446729418725624,100,2012,Universal,7.4,0.40446729418725624,2010,26
2326,Movie_2326,Comedy,Director_4,9,49.62032201734562,113,2017,20th Century Fox,7.6,0.4391178939588108,2010,23
2327,Movie_2327,Thriller,Director_138,45,49.185056786199624,108,2021,Sony,8.8,0.4554171924648113,2020,24
2328,Movie_2328,Adventure,Director_88,44,196.1778501887137,142,2021,Amazon Studios,7.2,1.3815341562585473,2020,25
2329,Movie_2329,Adventure,Director_17,38,32.86917639579126,73,2018,Sony,4.6,0.4502626903533049,2010,30
2330,Movie_2330,Animation,Director_52,20,21.63975486237524,103,2020,Universal,9.0,0.21009470740170139,2020,26
2331,Movie_2331,Crime,Director_134,49,131.4028470540368,147,2020,20th Century Fox,6.3,0.8938969187349443,2020,23
2332,Movie_2332,Adventure,Director_69,11,19.608855539453288,99,2016,Sony,7.3,0.19806924787326552,2010,31
2333,Movie_2333,Comedy,Director_137,20,99.9159002272654,122,2010,Warner Bros,9.1,0.8189827887480771,2010,30
2334,Movie_2334,Sci-Fi,Director_21,11,18.138588982903293,161,2021,Warner Bros,6.9,0.11266204337207014,2020,20
2335,Movie_2335,Horror,Director_24,31,63.75323621279787,123,2021,Sony,8.9,0.5183189935999827,2020,22
2336,Movie_2336,Horror,Director_4,18,18.157769144536417,173,2022,Amazon Studios,7.9,0.10495820314760934,2020,23
2337,Movie_2337,Romance,Director_152,18,138.25325071310547,154,2022,Disney,6.4,0.8977483812539316,2020,26
2338,Movie_2338,Drama,Director_187,48,51.621414432797415,103,2015,Universal,8.6,0.5011787809009458,2010,25
2339,Movie_2339,Action,Director_3,37,29.9697165664688,88,2016,Sony,6.4,0.34056496098260003,2010,19
2340,Movie_2340,Animation,Director_68,37,17.559913995488508,104,2021,Universal,7.7,0.1688453268796972,2020,28
2341,Movie_2341,Romance,Director_101,48,33.19648454236497,129,2015,Netflix,7.1,0.25733708947569744,2010,30
2342,Movie_2342,Drama,Director_168,24,71.04239198790818,128,2019,Netflix,7.7,0.5550186874055326,2010,25
2343,Movie_2343,Crime,Director_176,40,34.30265754168617,136,2020,20th Century Fox,5.3,0.2522254231006336,2020,26
2344,Movie_2344,Thriller,Director_54,11,24.12438838507037,96,2022,Netflix,8.3,0.25129571234448306,2020,26
2345,Movie_2345,Thriller,Director_35,36,53.06757657919965,100,2011,Netflix,7.3,0.5306757657919965,2010,27
2346,Movie_2346,Action,Director_56,7,37.04893916532839,133,2022,Sony,6.6,0.27856345237089014,2020,23
2347,Movie_2347,Adventure,Director_108,43,19.064478635455202,169,2018,Warner Bros,6.0,0.11280756589026747,2010,22
2348,Movie_2348,Comedy,Director_40,33,18.361086179357173,92,2012,Amazon Studios,8.9,0.19957702368866492,2010,17
2349,Movie_2349,Romance,Director_68,28,71.45803363966297,118,2015,20th Century Fox,7.6,0.6055765562683303,2010,28
2350,Movie_2350,Romance,Director_46,26,193.7920325312611,111,2015,Netflix,7.7,1.7458741669482982,2010,30
2351,Movie_2351,Animation,Director_78,10,23.269556646801423,123,2017,Disney,7.8,0.18918338737236928,2010,29
2352,Movie_2352,Animation,Director_141,28,84.17300525388038,90,2022,Universal,8.3,0.9352556139320042,2020,28
2353,Movie_2353,Thriller,Director_155,44,14.58420672775584,122,2013,Amazon Studios,8.2,0.11954267809635934,2010,24
2354,Movie_2354,Thriller,Director_6,27,34.02904208682354,150,2015,Amazon Studios,8.2,0.22686028057882357,2010,20
2355,Movie_2355,Sci-Fi,Director_17,42,45.33068774151275,79,2010,Amazon Studios,6.4,0.5738061739431993,2010,30
2356,Movie_2356,Sci-Fi,Director_164,14,25.649785153164128,144,2018,Disney,6.1,0.1781235080080842,2010,27
2357,Movie_2357,Adventure,Director_99,20,47.70630000949012,90,2021,Netflix,5.8,0.5300700001054458,2020,29
2358,Movie_2358,Sci-Fi,Director_81,15,117.11456361793266,126,2018,Warner Bros,6.5,0.9294806636343862,2010,24
2359,Movie_2359,Comedy,Director_2,36,154.51275435461747,132,2016,Netflix,8.7,1.1705511693531627,2010,23
2360,Movie_2360,Comedy,Director_77,49,15.298977270474559,129,2020,Amazon Studios,8.4,0.11859672302693457,2020,34
2361,Movie_2361,Romance,Director_180,10,25.862131201657995,111,2022,Paramount,7.1,0.23299217298790986,2020,25
2362,Movie_2362,Horror,Director_66,28,203.48151429965984,136,2010,Paramount,7.9,1.4961876051445575,2010,26
2363,Movie_2363,Comedy,Director_52,37,25.764203704804686,88,2012,Universal,8.2,0.29277504210005323,2010,26
2364,Movie_2364,Drama,Director_92,16,68.99773659240994,142,2021,20th Century Fox,8.7,0.4858995534676756,2020,25
2365,Movie_2365,Thriller,Director_171,31,24.61488164713138,108,2014,Warner Bros,8.2,0.22791557080677205,2010,31
2366,Movie_2366,Animation,Director_22,42,32.031220278395196,128,2013,Netflix,9.0,0.25024390842496247,2010,33
2367,Movie_2367,Sci-Fi,Director_111,22,20.615063832472767,111,2014,Universal,6.4,0.18572129578804294,2010,27
2368,Movie_2368,Romance,Director_107,49,107.00144169126558,158,2016,20th Century Fox,7.2,0.6772243145016809,2010,21
2369,Movie_2369,Action,Director_183,43,117.1291911303843,130,2018,Universal,7.3,0.9009937779260331,2010,27
2370,Movie_2370,Animation,Director_67,17,27.61369698015307,136,2010,Universal,8.8,0.20304188955994903,2010,27
2371,Movie_2371,Drama,Director_188,44,96.7471725482843,139,2014,Disney,8.8,0.6960228240883762,2010,36
2372,Movie_2372,Sci-Fi,Director_186,34,32.177172403796426,113,2012,Sony,7.4,0.284753738086694,2010,37
2373,Movie_2373,Drama,Director_140,45,15.213578932425328,127,2012,Warner Bros,7.7,0.11979196009783723,2010,29
2374,Movie_2374,Thriller,Director_69,17,80.95666469779977,124,2020,Disney,9.4,0.6528763282080626,2020,31
2375,Movie_2375,Thriller,Director_84,38,55.37227939987391,136,2011,20th Century Fox,8.7,0.407149113234367,2010,30
2376,Movie_2376,Adventure,Director_103,40,26.036609243565742,108,2015,Sony,6.0,0.24107971521820132,2010,34
2377,Movie_2377,Romance,Director_39,34,24.584487323784067,102,2023,Universal,7.1,0.24102438552729477,2020,28
2378,Movie_2378,Animation,Director_13,29,195.7065206162695,149,2015,Paramount,7.9,1.313466581317245,2010,21
2379,Movie_2379,Crime,Director_41,6,109.2069466017869,139,2012,Netflix,6.6,0.7856614863437906,2010,20
2380,Movie_2380,Crime,Director_57,40,92.98351726927886,99,2010,Disney,5.6,0.939227447164433,2010,34
2381,Movie_2381,Animation,Director_181,22,16.84930816773369,167,2016,Amazon Studios,7.7,0.10089406088463286,2010,26
2382,Movie_2382,Action,Director_12,9,80.36308727075601,105,2011,Warner Bros,8.2,0.765362735911962,2010,27
2383,Movie_2383,Romance,Director_13,23,22.074301359235648,122,2017,Warner Bros,7.9,0.18093689638717744,2010,21
2384,Movie_2384,Drama,Director_120,46,199.46581268843255,149,2012,Sony,7.4,1.3386967294525673,2010,22
2385,Movie_2385,Action,Director_97,22,12.6747430640946,148,2010,Disney,7.1,0.08564015583847702,2010,26
2386,Movie_2386,Horror,Director_57,36,31.703915733341688,102,2019,Universal,8.0,0.3108227032680558,2010,34
2387,Movie_2387,Animation,Director_40,25,37.987475911983644,132,2018,Amazon Studios,9.0,0.2877839084241185,2010,17
2388,Movie_2388,Drama,Director_118,14,96.92124278278881,112,2014,Sony,8.4,0.865368239132043,2010,26
2389,Movie_2389,Crime,Director_80,41,82.66934154801991,130,2010,20th Century Fox,6.7,0.6359180119078455,2010,25
2390,Movie_2390,Comedy,Director_128,26,33.49955306196283,116,2019,Warner Bros,8.0,0.2887892505341623,2010,25
2391,Movie_2391,Adventure,Director_173,17,51.68490545281533,109,2020,Amazon Studios,6.0,0.47417344452124155,2020,21
2392,Movie_2392,Crime,Director_35,21,100.27116891741545,95,2015,20th Century Fox,5.5,1.0554859886043733,2010,27
2393,Movie_2393,Romance,Director_3,13,10.918362097443644,149,2019,Amazon Studios,6.9,0.07327759796942043,2010,19
2394,Movie_2394,Thriller,Director_120,28,91.01940728108079,101,2012,Disney,7.9,0.9011822503077306,2010,22
2395,Movie_2395,Comedy,Director_5,48,156.77517506099736,156,2020,Paramount,7.4,1.0049690709038293,2020,13
2396,Movie_2396,Adventure,Director_11,18,11.629492417643082,112,2013,Amazon Studios,6.8,0.10383475372895609,2010,24
2397,Movie_2397,Adventure,Director_126,12,12.332624353108955,132,2017,Amazon Studios,5.2,0.09342897237203754,2010,28
2398,Movie_2398,Horror,Director_71,41,31.118917112004198,158,2014,20th Century Fox,8.1,0.19695517159496329,2010,31
2399,Movie_2399,Horror,Director_117,23,14.593132475822499,109,2021,Netflix,9.7,0.13388194931947248,2020,25
2400,Movie_2400,Sci-Fi,Director_184,32,42.62676411363118,131,2015,Universal,7.1,0.32539514590558155,2010,18
2401,Movie_2401,Crime,Director_138,45,75.22847224345178,132,2019,Netflix,6.8,0.5699126685109983,2010,24
2402,Movie_2402,Crime,Director_106,34,51.83924322504309,103,2013,Warner Bros,5.8,0.5032936235441077,2010,39
2403,Movie_2403,Crime,Director_116,11,20.934667724309943,125,2015,Netflix,6.4,0.16747734179447954,2010,29
2404,Movie_2404,Sci-Fi,Director_162,30,63.18320275215906,138,2012,Disney,7.5,0.45784929530550045,2010,19
2405,Movie_2405,Action,Director_67,44,67.73603879858022,162,2019,Amazon Studios,7.4,0.41812369628753226,2010,27
2406,Movie_2406,Adventure,Director_200,15,144.74136724698985,109,2021,Paramount,6.2,1.3279024518072464,2020,23
2407,Movie_2407,Comedy,Director_31,18,17.93788279685434,128,2010,Warner Bros,7.0,0.14013970935042452,2010,27
2408,Movie_2408,Romance,Director_75,25,68.93737682899814,116,2015,Paramount,7.7,0.5942877312844668,2010,30
2409,Movie_2409,Adventure,Director_71,12,131.19653395510315,124,2023,Warner Bros,5.2,1.0580365641540577,2020,31
2410,Movie_2410,Horror,Director_66,7,44.81401952906446,105,2022,Sony,8.3,0.4268001859910901,2020,26
2411,Movie_2411,Drama,Director_70,32,32.45515317566628,115,2010,Netflix,8.7,0.2822187232666633,2010,32
2412,Movie_2412,Thriller,Director_41,33,19.361649561596366,157,2019,Sony,7.4,0.12332260867258832,2010,20
2413,Movie_2413,Sci-Fi,Director_191,27,110.79025379725577,123,2021,Sony,7.0,0.9007337707093965,2020,25
2414,Movie_2414,Animation,Director_160,22,35.06409673616464,121,2012,Disney,8.6,0.2897859234393772,2010,18
